"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 19, 2019","277.20","275.70","278.90","275.60","9.05M","0.76%"
"Jun 18, 2019","275.10","276.15","277.85","274.00","13.85M","0.04%"
"Jun 17, 2019","275.00","278.85","278.85","274.45","10.01M","-1.10%"
"Jun 14, 2019","278.05","280.50","280.50","277.15","7.91M","-0.91%"
"Jun 13, 2019","280.60","278.90","281.35","278.55","7.20M","0.23%"
"Jun 12, 2019","279.95","281.40","281.40","278.25","8.25M","0.04%"
"Jun 11, 2019","279.85","280.90","281.40","279.20","8.46M","0.16%"
"Jun 10, 2019","279.40","278.30","280.55","276.90","8.62M","1.51%"
"Jun 07, 2019","275.25","276.80","276.80","274.20","7.70M","-0.18%"
"Jun 06, 2019","275.75","280.40","280.40","275.30","10.66M","-1.25%"
"Jun 04, 2019","279.25","279.25","282.15","278.80","13.85M","0.25%"
"Jun 03, 2019","278.55","281.40","281.50","275.30","19.57M","0.00%"
"May 31, 2019","278.55","289.35","291.50","277.45","26.28M","-3.50%"
"May 30, 2019","288.65","289.00","291.05","288.30","8.66M","0.19%"
"May 29, 2019","288.10","288.80","291.70","287.60","7.26M","-0.28%"
"May 28, 2019","288.90","291.80","292.00","288.10","15.60M","-0.67%"
"May 27, 2019","290.85","291.25","293.55","289.05","9.02M","0.14%"
"May 24, 2019","290.45","291.50","291.65","287.30","10.88M","0.78%"
